%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
80105.21093889637.000000155321.968750147299.468750106930.40625091873.687500125976.617188115458.984375, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.527
80080.57812589613.843750155309.343750147429.171875106904.59375091883.390625125988.445313115453.257813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.527
80079.47656389609.101563155295.640625147532.609375106892.25000091874.742188125968.929688115440.656250, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.528
80106.46093889631.585938155296.359375147375.906250106907.32031391849.593750125925.210938115430.015625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.528
80099.90625089624.054688155314.250000147303.781250106916.18750091865.914063125970.382813115450.265625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.528
80084.55468889607.718750155306.109375147416.875000106904.23437591886.210938125993.000000115458.625000, , 0.472, 0.292, 0.816,0.0,0.0,0.0,0.0,0.0, 22:47:35.528
80082.85156389607.890625155300.921875147537.765625106902.37500091887.593750125983.968750115453.664063, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.528
80098.72656389627.742188155291.421875147414.750000106911.07031391856.320313125936.023438115434.820313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.528
80113.57031389639.898438155318.890625147293.562500106933.33593891865.820313125963.609375115452.164063, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.529
80102.63281389630.601563155321.078125147360.734375106922.07031391889.406250125992.289063115464.812500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.529
80080.12500089607.359375155302.328125147518.734375106897.23437591886.921875125989.828125115450.015625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.530
80101.25000089624.750000155283.953125147446.875000106904.72656391857.218750125938.171875115428.070313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.530
80109.67968889631.296875155303.359375147290.921875106926.80468891855.585938125955.476563115439.515625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.530
80097.94531389617.546875155304.859375147346.984375106914.46875091882.382813125991.343750115456.992188, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.530
80090.70312589608.835938155302.843750147489.406250106901.25781391891.703125126004.179688115455.359375, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.530
80098.59375089620.632813155290.125000147463.421875106903.63281391866.648438125964.187500115436.406250, , 0.466, 0.294, 0.816,0.0,0.0,0.0,0.0,0.0, 22:47:35.982
80117.54687589637.507813155313.234375147283.109375106935.21093891859.117188125963.250000115443.156250, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.983
80108.22656389625.242188155327.093750147301.484375106934.96875091885.312500126008.085938115466.226563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.983
80092.86718889611.406250155319.093750147447.453125106906.62500091896.000000125991.257813115462.851563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.983
80100.75781389613.195313155307.375000147491.718750106907.47656391874.296875125967.523438115443.445313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.983
80125.75000089635.921875155314.640625147315.296875106928.53125091850.023438125943.179688115431.734375, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.983
80115.60156389631.898438155329.953125147305.859375106930.42968891875.929688125988.710938115457.570313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.984
80095.37500089615.250000155319.078125147456.015625106911.00781391890.093750126008.179688115461.281250, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.984
80092.78125089612.093750155297.640625147521.468750106898.82031391874.921875125976.796875115445.281250, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.984
80108.62500089628.390625155295.984375147360.671875106906.64843891847.093750125936.500000115436.898438, , 0.466, 0.296, 0.814,0.0,0.0,0.0,0.0,0.0, 22:47:35.984
80113.88281389631.609375155322.250000147305.187500106928.97656391873.421875125988.976563115467.367188, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.984
80093.96093889615.539063155314.484375147431.921875106916.75000091889.445313126013.523438115465.953125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.984
80088.26562589612.789063155300.890625147538.718750106904.88281391884.085938125993.960938115456.125000, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80107.24218889631.585938155296.046875147377.578125106914.80468891853.195313125944.523438115440.296875, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80107.61718889628.570313155319.468750147275.765625106932.01562591865.867188125989.023438115465.796875, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80089.87500089608.054688155316.750000147390.140625106915.83593891886.875000126024.828125115472.328125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80078.00781389591.351563155298.593750147535.078125106895.15625091879.281250126011.914063115452.453125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80090.45312589605.054688155280.421875147432.531250106893.54687591844.093750125949.859375115426.101563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80103.08593889616.742188155307.562500147304.109375106915.34375091857.085938125971.835938115450.976563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.985
80099.37500089612.945313155317.578125147382.640625106912.99218891887.750000126014.257813115468.953125, , 0.472, 0.294, 0.814,0.0,0.0,0.0,0.0,0.0, 22:47:35.986
80092.71093889605.210938155312.828125147540.937500106904.54687591893.718750126019.171875115464.437500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.986
80101.87500089617.664063155293.546875147471.062500106904.41406391860.796875125963.656250115439.914063, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.986
80110.97656389627.789063155313.531250147305.562500106923.54687591854.085938125970.093750115449.390625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.986
80102.30468889618.289063155322.421875147350.609375106923.89843891881.203125126019.578125115468.523438, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.986
80089.28906389604.093750155316.984375147490.734375106907.47656391892.171875126029.281250115469.195313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.987
80087.43750089600.968750155294.078125147483.906250106892.76562591862.539063125980.664063115443.335938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.987
80095.84375089611.000000155301.406250147324.046875106913.06250091846.351563125982.046875115439.562500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.987
80098.05468889613.414063155318.875000147329.125000106929.42187591881.226563126041.726563115471.945313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.987
80089.89843889602.929688155315.265625147484.765625106908.29687591898.882813126051.164063115478.960938, , 0.472, 0.296, 0.820,0.0,0.0,0.0,0.0,0.0, 22:47:35.987
80088.68750089600.898438155291.218750147510.015625106891.64843891875.703125125996.710938115452.546875, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.987
80108.78125089622.335938155300.515625147321.890625106914.57812591851.585938125974.781250115443.468750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.988
80107.79687589622.828125155321.234375147294.140625106928.39843891875.367188126027.867188115464.460938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.988
80084.32812589599.601563155310.125000147423.093750106901.84375091887.054688126036.875000115460.750000, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.988
80080.43750089593.078125155293.046875147512.171875106890.21875091873.132813126012.000000115445.507813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.988
80100.75781389614.109375155292.859375147347.203125106907.69531391846.156250125975.164063115439.312500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.988
80102.36718889616.117188155316.250000147277.000000106921.10937591865.242188126031.265625115463.679688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.988
80084.21875089602.328125155313.171875147408.781250106899.27343891886.320313126044.632813115467.765625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.989
80082.69531389599.445313155299.156250147516.390625106886.82031391880.531250126017.164063115455.851563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.989
80118.12500089632.882813155306.218750147387.078125106909.97656391856.812500125982.718750115444.453125, , 0.472, 0.298, 0.824,0.0,0.0,0.0,0.0,0.0, 22:47:35.989
80111.39843889624.617188155318.937500147288.625000106915.83593891859.765625126010.617188115453.750000, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.989
80087.72656389602.484375155311.671875147381.437500106894.53125091877.335938126032.812500115457.976563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.989
80080.06250089593.429688155303.140625147519.265625106885.90625091879.054688126027.492188115451.429688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80100.62500089613.859375155294.468750147426.875000106897.23437591851.515625125980.710938115436.898438, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80103.97656389618.312500155311.406250147307.203125106915.47656391852.906250126005.984375115445.617188, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80091.48437589605.570313155312.906250147368.593750106899.82812591875.164063126032.250000115454.312500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80082.47656389597.945313155306.515625147516.125000106884.89843891886.140625126025.453125115458.601563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80091.70312589607.445313155288.656250147474.484375106883.93750091853.570313125973.625000115430.101563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80112.62500089625.640625155309.953125147307.328125106913.55468891840.093750125986.070313115424.226563, , 0.476, 0.298, 0.822,0.0,0.0,0.0,0.0,0.0, 22:47:35.990
80115.49218889627.609375155329.515625147344.703125106920.39062591872.328125126040.007813115452.632813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80100.31250089614.156250155326.765625147488.718750106902.82812591882.343750126042.648438115448.835938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80096.68750089611.828125155298.937500147499.171875106894.30468891853.820313125998.078125115423.421875, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80116.74218889634.046875155311.031250147304.296875106914.69531391838.445313125974.492188115423.757813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80109.63281389625.101563155328.343750147297.031250106914.56250091865.312500126021.765625115446.578125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80090.52343889600.562500155321.734375147460.109375106891.04687591879.835938126041.054688115446.640625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80096.67187589609.570313155305.640625147517.390625106893.88281391863.992188126014.679688115427.820313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.991
80119.91406389632.484375155314.515625147332.281250106914.24218891842.375000125986.273438115426.125000, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.992
80112.93750089623.585938155334.562500147308.234375106918.53906391865.312500126042.015625115448.570313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.992
80092.53125089608.835938155324.218750147439.171875106894.21875091877.890625126045.882813115447.695313, , 0.476, 0.298, 0.828,0.0,0.0,0.0,0.0,0.0, 22:47:35.992
80092.31250089607.335938155310.234375147532.609375106880.92187591868.953125126019.781250115435.554688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.992
80114.48437589628.726563155307.375000147369.515625106893.10156391842.554688125974.406250115423.710938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.992
80122.14843889636.281250155333.937500147289.593750106918.15625091863.992188126027.421875115447.226563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.992
80096.80468889612.140625155329.953125147420.078125106904.52343891886.093750126056.593750115459.539063, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80089.64843889601.343750155314.593750147558.015625106886.73437591876.867188126036.140625115442.304688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80110.95312589624.125000155304.187500147408.875000106889.23437591841.929688125969.710938115419.843750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80116.85156389627.851563155329.796875147284.625000106904.65625091855.921875126006.812500115444.429688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80104.75781389615.273438155329.531250147373.921875106899.82812591879.343750126049.304688115455.562500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80095.37500089606.171875155319.828125147526.296875106886.35156391882.695313126049.687500115451.359375, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80111.03906389623.070313155303.296875147433.828125106890.19531391848.164063125989.382813115425.007813, , 0.460, 0.294, 0.824,0.0,0.0,0.0,0.0,0.0, 22:47:35.993
80123.42187589634.828125155328.500000147291.546875106910.91406391852.835938126005.718750115438.843750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.994
80115.17968889627.500000155339.953125147364.859375106914.24218891884.914063126053.265625115463.632813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.994
80096.03906389610.734375155328.437500147515.671875106889.07812591890.726563126045.929688115457.640625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.994
80102.63281389617.953125155304.625000147477.359375106883.78125091857.195313125988.867188115429.656250, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.994
80125.03125089636.664063155329.203125147295.468750106917.24218891851.226563125992.445313115442.937500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.994
80119.98437589628.656250155348.109375147338.531250106927.47656391887.679688126053.906250115477.492188, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.994
80106.54687589611.429688155344.578125147487.671875106911.67187591899.953125126062.828125115474.453125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80106.36718889615.046875155319.500000147517.750000106898.93750091868.882813126020.960938115440.429688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80136.99218889645.710938155327.546875147321.953125106913.50781391847.828125125984.953125115433.367188, , 0.460, 0.284, 0.822,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80124.27343889633.601563155339.640625147320.046875106914.57812591872.617188126035.046875115456.281250, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80100.13281389615.921875155326.421875147452.265625106893.14843891884.195313126047.453125115455.968750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80099.75000089618.468750155315.859375147503.093750106886.46093891871.500000126016.742188115440.539063, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80120.42968889638.179688155318.468750147329.640625106907.40625091846.492188125978.093750115432.718750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.995
80121.75000089634.046875155342.046875147268.531250106923.45312591870.273438126022.015625115459.812500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.996
80101.89843889613.234375155336.453125147400.187500106903.04687591886.992188126044.343750115464.593750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.996
80093.22656389607.601563155313.531250147509.859375106888.65625091873.734375126024.632813115447.226563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.996
80120.58593889634.601563155315.109375147355.718750106908.54687591849.281250125983.859375115442.195313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.996
80130.37500089640.929688155346.234375147264.218750106929.53125091871.945313126033.187500115474.562500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.996
80107.75781389618.445313155338.828125147371.453125106902.00000091886.835938126053.593750115467.140625, , 0.460, 0.290, 0.820,0.0,0.0,0.0,0.0,0.0, 22:47:35.996
80081.93750089595.554688155313.031250147516.125000106877.92187591877.000000126037.234375115444.992188, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80100.31250089613.171875155301.531250147399.890625106892.94531391847.250000125984.171875115427.960938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80113.65625089624.078125155329.421875147266.406250106920.70312591860.773438126011.421875115454.179688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80095.28125089604.718750155329.484375147351.343750106902.15625091882.359375126042.914063115463.007813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80083.50000089591.312500155314.843750147491.921875106890.46093891880.265625126036.476563115447.023438, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80101.82812589608.898438155306.890625147412.828125106905.57031391855.562500125990.835938115434.328125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80112.60937589618.062500155327.156250147265.609375106924.39062591856.320313126006.882813115450.312500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.997
80101.18750089605.812500155333.359375147306.265625106918.85156391878.320313126049.062500115460.257813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.998
80081.15625089586.390625155320.921875147464.593750106896.63281391882.226563126052.882813115452.117188, , 0.472, 0.292, 0.808,0.0,0.0,0.0,0.0,0.0, 22:47:35.998
80094.25781389603.875000155302.953125147441.328125106895.87500091856.859375126008.625000115434.195313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.998
80120.71875089627.296875155323.406250147253.421875106923.23437591850.937500126007.085938115448.429688, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.998
80112.87500089614.351563155332.953125147282.703125106923.41406391878.671875126053.906250115469.218750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.998
80087.35156389590.054688155317.328125147425.593750106890.97656391881.085938126050.984375115455.632813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.998
80086.39062589593.921875155296.671875147456.171875106884.74218891861.109375126015.757813115436.609375, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80109.58593889618.312500155307.453125147263.328125106911.65625091845.195313125995.507813115439.445313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80102.70312589609.664063155328.078125147247.515625106919.03125091873.445313126055.140625115470.093750, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80094.50000089602.687500155326.375000147385.546875106910.13281391893.648438126080.734375115480.257813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80100.21875089608.476563155318.312500147458.343750106906.96093891883.187500126062.468750115469.421875, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80109.81250089618.351563155309.234375147289.625000106912.79687591850.132813126010.656250115451.140625, , 0.466, 0.292, 0.818,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80113.72656389619.539063155332.015625147242.875000106939.14843891875.414063126074.609375115478.382813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:35.999
80093.02343889601.414063155321.421875147367.031250106919.25000091893.648438126092.890625115481.265625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80095.17187589603.242188155310.125000147472.328125106906.60156391889.648438126058.828125115470.250000, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80117.52343889627.429688155310.062500147325.437500106910.93750091856.750000126002.726563115449.328125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80114.19531389624.054688155326.828125147226.437500106916.12500091866.984375126033.460938115461.953125, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80092.21875089604.031250155321.750000147336.375000106903.25000091885.070313126063.968750115466.226563, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80093.58593889602.734375155315.875000147458.125000106897.35156391885.984375126044.632813115457.437500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80116.64843889625.148438155317.187500147355.296875106909.28125091859.851563126006.968750115445.507813, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.000
80126.35156389634.875000155339.234375147222.750000106923.85937591861.953125126032.343750115458.757813, , 0.468, 0.292, 0.818,0.0,0.0,0.0,0.0,0.0, 22:47:36.001
80119.31250089623.273438155346.468750147298.906250106914.13281391886.523438126071.812500115477.085938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.001
80108.02343889610.953125155338.312500147442.296875106896.63281391889.625000126075.234375115470.312500, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.001
80122.41406389625.195313155319.734375147364.578125106896.29687591857.039063126022.867188115442.015625, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.001
80135.76562589637.289063155338.781250147202.812500106915.40625091855.320313126033.031250115453.820313, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.001
80115.21875089620.390625155338.921875147263.281250106905.97656391882.632813126070.671875115473.085938, , 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:47:36.001
80097.78906389606.281250155327.359375147412.750000106891.80468891887.773438126070.804688115462.781250, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.463
80105.22656389613.773438155307.687500147400.734375106889.92968891862.226563126019.468750115439.312500, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.464
80133.83593889638.289063155331.562500147199.125000106919.60937591855.875000126009.718750115451.625000, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.464
80116.22656389620.570313155341.687500147207.109375106922.92187591882.898438126069.242188115474.898438, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.464
80090.29687589596.671875155324.250000147369.890625106894.28906391889.601563126084.890625115467.742188, , 0.466, 0.286, 0.814,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.465
80102.00781389605.437500155308.906250147415.109375106888.96875091873.734375126046.710938115447.023438, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.465
80131.42187589634.828125155326.937500147223.468750106917.91406391857.328125126020.453125115446.687500, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.465
80120.27343889624.210938155341.281250147197.000000106921.00000091879.367188126068.507813115469.484375, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.465
80095.01562589601.929688155328.609375147344.750000106900.45312591890.921875126082.164063115468.859375, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.466
80097.63281389603.156250155311.515625147425.531250106893.07812591875.703125126054.851563115454.710938, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.466
80121.12500089622.757813155315.140625147260.421875106910.06250091842.914063126014.820313115438.507813, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.466
80127.89062589628.617188155341.640625147183.687500106928.71093891864.906250126058.757813115463.765625, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.466
80111.89062589615.289063155336.843750147293.671875106915.74218891888.781250126091.414063115476.304688, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.466
80104.96093889608.031250155326.453125147409.453125106906.57812591882.250000126084.484375115461.484375, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80113.99218889618.734375155308.906250147274.906250106905.57031391842.796875126024.562500115432.718750, , 0.464, 0.282, 0.816,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80121.77343889623.335938155331.859375147161.406250106928.68750091859.632813126066.875000115458.539063, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80096.15625089601.968750155326.890625147264.328125106906.75781391883.835938126099.796875115473.289063, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80082.14062589589.632813155309.171875147394.640625106889.28125091877.937500126076.062500115455.250000, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80100.82812589609.054688155300.828125147312.968750106896.60937591848.164063126022.976563115432.164063, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80116.46875089622.984375155328.765625147180.937500106922.78125091857.195313126047.273438115455.203125, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.467
80112.64843889617.257813155338.968750147243.968750106922.64843891883.796875126094.992188115474.429688, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.468
80091.77343889597.164063155327.906250147384.843750106895.74218891884.484375126084.953125115462.382813, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.468
80094.16406389602.710938155303.890625147338.734375106891.07031391855.359375126027.109375115439.781250, , 0.000, 0.000, 0.000,1.9770496,6.6240907,4.4981723,7.7807517,7.916363, 22:47:36.468
